,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,rooms,bus_stop,subway,park,school,police,hospital,parrilla,gimnasio,sum,pileta,hidromasaje,vigilancia,playrooom,cancha,solarium,al_frente,nuevo,lavadero,aire,calefaccion,luminoso,garage,balcon,baulera,terraza
0,138000.0,45.0,40.0,3066.666666666666,3450.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0
1,195000.0,65.0,60.0,3000.0,3250.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0
2,178000.0,55.0,55.0,3236.3636363636365,3236.3636363636365,3.0,5.0,0.0,1.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0
3,240000.0,57.0,54.0,4210.526315789473,4444.444444444444,2.0,20.0,1.0,4.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1
4,550000.0,160.0,150.0,3437.5,3666.666666666666,4.0,2.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0
5,1100000.0,310.0,300.0,3548.3870967741937,3666.666666666666,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0
6,237895.0,69.0,53.0,3447.753623188406,4488.584905660377,2.0,10.0,0.0,3.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1
7,237895.0,69.0,53.0,3447.753623188406,4488.584905660377,2.0,10.0,0.0,3.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1
8,92600.0,33.0,33.0,2806.060606060606,2806.060606060606,1.0,8.0,1.0,3.0,1.0,0.0,0.0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
9,340000.0,128.0,120.0,2656.25,2833.333333333333,4.0,20.0,1.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0
10,520000.0,150.0,130.0,3466.666666666666,4000.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
11,117000.0,44.0,44.0,2659.090909090909,2659.090909090909,2.0,7.0,0.0,0.0,4.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
12,585000.0,304.0,185.0,1924.342105263158,3162.162162162162,4.0,4.0,0.0,2.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0
13,585000.0,304.0,185.0,1924.342105263158,3162.162162162162,6.0,4.0,0.0,2.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0
14,360000.0,147.0,143.0,2448.9795918367345,2517.482517482517,4.0,4.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15,1450000.0,463.0,286.0,3131.7494600431964,5069.93006993007,5.0,1.0,0.0,2.0,4.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1
16,170000.0,69.0,69.0,2463.768115942029,2463.768115942029,2.0,3.0,0.0,5.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
17,307650.0,90.0,84.0,3418.333333333333,3662.5,3.0,1.0,0.0,6.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
18,385014.0,90.0,84.0,4277.933333333333,4583.5,3.0,1.0,0.0,6.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
19,587895.0,140.0,120.0,4199.25,4899.125,4.0,1.0,0.0,6.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
20,506468.0,110.0,100.0,4604.254545454545,5064.68,3.0,1.0,0.0,6.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
21,438000.0,130.0,121.0,3369.230769230769,3619.834710743801,4.0,8.0,0.0,4.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0
22,1850000.0,360.0,360.0,5138.88888888889,5138.88888888889,5.0,7.0,0.0,3.0,2.0,0.0,0.0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
23,118526.0,42.0,42.0,2822.0476190476197,2822.04761904762,2.0,11.0,0.0,0.0,5.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24,119144.0,42.0,42.0,2836.761904761905,2836.761904761905,2.0,11.0,0.0,0.0,5.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,119761.0,42.0,42.0,2851.452380952381,2851.452380952381,2.0,11.0,0.0,0.0,5.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26,120378.0,42.0,42.0,2866.142857142857,2866.142857142857,2.0,11.0,0.0,0.0,5.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27,127710.0,40.0,40.0,3192.75,3192.75,2.0,11.0,0.0,0.0,5.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28,128393.0,40.0,40.0,3209.825,3209.825,2.0,11.0,0.0,0.0,5.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29,129076.0,40.0,40.0,3226.9,3226.9,2.0,11.0,0.0,0.0,5.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30,132437.0,40.0,40.0,3310.925,3310.925,2.0,11.0,0.0,0.0,5.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31,133130.0,40.0,40.0,3328.25,3328.25,2.0,11.0,0.0,0.0,5.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32,239000.0,132.0,122.0,1810.6060606060605,1959.016393442623,3.0,8.0,1.0,1.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0
33,1200000.0,200.0,200.0,6000.0,6000.0,5.0,2.0,0.0,2.0,1.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0
34,119689.0,53.0,53.0,2258.2830188679245,2258.2830188679245,2.0,12.0,0.0,0.0,5.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
35,130000.0,42.0,40.0,3095.238095238096,3250.0,1.0,13.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
36,96000.0,33.0,31.0,2909.090909090909,3096.7741935483873,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
37,170000.0,47.0,47.0,3617.0212765957453,3617.0212765957453,2.0,7.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
38,1200000.0,434.0,434.0,2764.9769585253453,2764.976958525345,5.0,11.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0
39,520000.0,175.0,149.0,2971.4285714285716,3489.93288590604,5.0,5.0,1.0,1.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1
40,285000.0,90.0,90.0,3166.666666666666,3166.666666666666,3.0,12.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
41,84000.0,37.0,37.0,2270.2702702702704,2270.2702702702704,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0
42,98000.0,35.0,32.0,2800.0,3062.5,1.0,20.0,1.0,4.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
43,98000.0,37.0,32.0,2648.648648648649,3062.5,1.0,8.0,1.0,3.0,1.0,0.0,0.0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
44,119000.0,34.0,34.0,3500.0,3500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0
45,390000.0,119.0,110.0,3277.310924369748,3545.4545454545455,4.0,20.0,1.0,4.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1
46,177000.0,68.0,68.0,2602.9411764705883,2602.9411764705883,3.0,9.0,1.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
47,400000.0,167.0,148.0,2395.2095808383233,2702.7027027027025,4.0,6.0,0.0,1.0,3.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1
48,110000.0,35.0,30.0,3142.857142857143,3666.666666666666,1.0,20.0,1.0,4.0,0.0,0.0,0.0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0
49,1400000.0,789.0,587.0,1774.3979721166033,2385.0085178875643,6.0,2.0,0.0,1.0,2.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
50,710000.0,213.0,213.0,3333.333333333333,3333.333333333333,4.0,16.0,0.0,3.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0
51,114000.0,35.0,30.0,3257.142857142857,3800.0,1.0,5.0,0.0,2.0,0.0,1.0,0.0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0
52,101000.0,35.0,30.0,2885.714285714286,3366.666666666666,1.0,4.0,0.0,2.0,0.0,1.0,0.0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0
53,95000.0,35.0,35.0,2714.285714285714,2714.285714285714,1.0,5.0,0.0,1.0,0.0,0.0,0.0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0
54,188000.0,53.0,53.0,3547.169811320755,3547.169811320755,2.0,6.0,0.0,1.0,3.0,0.0,0.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
55,1500000.0,530.0,530.0,2830.1886792452833,2830.1886792452833,5.0,4.0,0.0,2.0,1.0,0.0,0.0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1
56,390000.0,143.0,120.0,2727.2727272727275,3250.0,4.0,12.0,0.0,5.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1
57,270000.0,122.0,108.0,2213.114754098361,2500.0,5.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0
58,89300.0,41.0,41.0,2178.048780487805,2178.048780487805,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
59,124900.0,58.0,58.0,2153.4482758620693,2153.4482758620693,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
60,115000.0,38.0,34.0,3026.315789473684,3382.3529411764707,1.0,10.0,1.0,2.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1
61,210000.0,55.0,48.0,3818.181818181818,4375.0,2.0,20.0,1.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1
62,115000.0,46.0,46.0,2500.0,2500.0,3.0,8.0,0.0,2.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
63,108000.0,42.0,42.0,2571.428571428572,2571.428571428572,2.0,6.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
64,275000.0,75.0,67.0,3666.666666666666,4104.477611940299,3.0,8.0,0.0,0.0,5.0,0.0,0.0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
65,365000.0,162.0,141.0,2253.0864197530864,2588.652482269504,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0
66,309999.0,145.0,145.0,2137.9241379310347,2137.9241379310347,4.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0
67,460000.0,160.0,140.0,2875.0,3285.714285714286,4.0,7.0,0.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
68,175000.0,70.0,62.0,2500.0,2822.5806451612902,2.0,8.0,1.0,0.0,2.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1
69,205000.0,83.0,83.0,2469.879518072289,2469.879518072289,4.0,11.0,1.0,2.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
70,197000.0,65.0,65.0,3030.769230769231,3030.769230769231,3.0,4.0,0.0,2.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1
71,228000.0,82.0,82.0,2780.487804878049,2780.487804878049,3.0,6.0,0.0,1.0,2.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0
72,77000.0,25.0,25.0,3080.0,3080.0,1.0,10.0,0.0,1.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,118000.0,40.0,40.0,2950.0,2950.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0
74,200000.0,79.0,79.0,2531.645569620253,2531.645569620253,3.0,10.0,0.0,0.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
75,87000.0,42.0,42.0,2071.428571428572,2071.428571428572,1.0,11.0,0.0,1.0,3.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
76,101412.01,30.0,30.0,3380.400333333333,60274.23333333332,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
77,103569.83,43.0,43.0,2408.600697674419,42946.558139534885,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
78,127507.58,54.0,54.0,2361.2514814814817,42102.2962962963,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0
79,90623.65,35.0,35.0,2589.2471428571425,46167.571428571435,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0
80,324768.12,121.0,121.0,2684.034049586777,47857.6694214876,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0
81,336369.36,115.0,115.0,2924.950956521739,52153.33913043478,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0
82,130543.5,54.0,54.0,2417.472222222222,43104.74074074074,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
83,92781.35,35.0,35.0,2650.8957142857143,47266.8,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0
84,138143.46,96.0,96.0,1438.994375,25657.98958333333,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1
85,109271.24,86.0,86.0,1270.5958139534885,22655.36046511628,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1
86,100141.61,37.0,37.0,2706.53,48258.78378378379,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0
87,121793.83,45.0,45.0,2706.529555555556,48258.77777777778,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0
88,350000.0,73.0,65.0,4794.520547945205,5384.615384615385,3.0,9.0,0.0,1.0,3.0,0.0,0.0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1
89,97400.0,34.0,33.0,2864.7058823529414,2951.5151515151515,1.0,4.0,1.0,1.0,0.0,0.0,0.0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
90,360000.0,164.0,137.0,2195.121951219512,2627.7372262773724,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
91,180000.0,76.0,76.0,2368.421052631579,2368.421052631579,3.0,9.0,0.0,1.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1
92,315000.0,125.0,115.0,2520.0,2739.1304347826085,4.0,17.0,1.0,4.0,2.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0
93,310000.0,110.0,100.0,2818.181818181818,3100.0,4.0,9.0,0.0,4.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0
94,315000.0,85.0,80.0,3705.8823529411766,3937.5,4.0,20.0,1.0,4.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1
95,345000.0,148.0,148.0,2331.081081081081,2331.081081081081,4.0,12.0,0.0,0.0,2.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0
96,268200.0,59.0,46.0,4545.762711864407,5830.434782608696,2.0,5.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0
97,310600.0,72.0,64.0,4313.88888888889,4853.125,2.0,5.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1
98,379000.0,90.0,75.0,4211.11111111111,5053.333333333333,3.0,5.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0
99,144400.0,35.0,32.0,4125.714285714285,4512.5,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0
100,141100.0,36.0,32.0,3919.444444444444,4409.375,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0
101,223500.0,49.0,43.0,4561.224489795918,5197.674418604651,2.0,5.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0
102,383300.0,92.0,76.0,4166.304347826087,5043.421052631579,3.0,5.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0
103,178700.0,43.0,35.0,4155.813953488372,5105.714285714285,2.0,5.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
104,361000.0,79.0,72.0,4569.620253164557,5013.88888888889,3.0,5.0,0.0,1.0,3.0,0.0,0.0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0
105,269000.0,62.0,50.0,4338.709677419355,5380.0,2.0,5.0,0.0,1.0,3.0,0.0,0.0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0
106,402000.0,83.0,72.0,4843.373493975902,5583.333333333332,3.0,5.0,0.0,1.0,3.0,0.0,0.0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1
107,482000.0,143.0,131.0,3370.629370629371,3679.389312977099,3.0,20.0,1.0,4.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0
108,139000.0,38.0,35.0,3657.894736842106,3971.4285714285716,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
109,208000.0,78.0,41.0,2666.6666666666665,5073.170731707317,2.0,5.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
110,204200.0,43.0,35.0,4748.8372093023245,5834.2857142857165,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0
111,253700.0,54.0,48.0,4698.148148148148,5285.416666666667,2.0,5.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
112,69000.0,25.0,19.0,2760.0,3631.578947368421,1.0,7.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
113,675000.0,198.0,188.0,3409.090909090909,3590.425531914894,4.0,1.0,0.0,2.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0
114,257000.0,70.0,43.0,3671.4285714285716,5976.744186046512,2.0,9.0,0.0,2.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
115,101200.0,40.0,35.0,2530.0,2891.4285714285716,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1
116,101500.0,40.0,35.0,2537.5,2900.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1
117,105465.0,40.0,35.0,2636.625,3013.285714285714,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1
118,365000.0,133.0,133.0,2744.3609022556398,2744.3609022556398,4.0,6.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1
119,124000.0,38.0,38.0,3263.157894736842,3263.157894736842,1.0,5.0,0.0,1.0,0.0,0.0,0.0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
120,110000.0,35.0,35.0,3142.857142857143,3142.857142857143,1.0,5.0,0.0,1.0,0.0,0.0,0.0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
121,225000.0,128.0,128.0,1757.8125,1757.8125,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
122,100000.0,35.0,35.0,2857.142857142857,2857.142857142857,1.0,6.0,0.0,1.0,0.0,0.0,0.0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0
123,119000.0,38.0,38.0,3131.578947368421,3131.578947368421,1.0,5.0,0.0,1.0,0.0,0.0,0.0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
124,123000.0,37.0,37.0,3324.3243243243237,3324.3243243243237,1.0,5.0,0.0,1.0,0.0,0.0,0.0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
125,740000.0,238.0,238.0,3109.2436974789916,3109.2436974789916,4.0,8.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1
126,208000.0,81.0,70.0,2567.901234567901,2971.4285714285716,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0
127,72000.0,26.0,26.0,2769.230769230769,2769.230769230769,1.0,4.0,0.0,0.0,2.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
128,445000.0,196.0,196.0,2270.408163265306,2270.408163265306,5.0,5.0,0.0,1.0,2.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0
129,1600000.0,380.0,380.0,4210.526315789473,4210.526315789473,4.0,7.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
130,388000.0,106.0,100.0,3660.3773584905657,3880.0,3.0,7.0,0.0,8.0,0.0,1.0,0.0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
131,122000.0,38.0,38.0,3210.5263157894733,3210.5263157894733,1.0,5.0,0.0,1.0,0.0,0.0,0.0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0
132,575000.0,186.0,186.0,3091.3978494623657,3091.3978494623657,5.0,16.0,0.0,2.0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0
133,116000.0,58.0,42.0,2000.0,2761.904761904762,2.0,20.0,1.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
134,370000.0,128.0,120.0,2890.625,3083.333333333333,4.0,9.0,1.0,1.0,1.0,0.0,0.0,1,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0
135,205000.0,86.0,78.0,2383.720930232558,2628.2051282051284,3.0,12.0,0.0,0.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
136,259000.0,91.0,81.0,2846.1538461538453,3197.530864197531,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,325000.0,117.0,111.0,2777.777777777778,2927.927927927928,5.0,8.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
138,177000.0,69.0,66.0,2565.217391304348,2681.818181818182,3.0,8.0,0.0,1.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0
139,275000.0,103.0,94.0,2669.902912621359,2925.531914893617,4.0,11.0,0.0,4.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
140,250000.0,80.0,73.0,3125.0,3424.6575342465753,4.0,6.0,0.0,6.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
141,235000.0,87.0,84.0,2701.1494252873567,2797.6190476190477,4.0,6.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
142,128000.0,48.0,45.0,2666.6666666666665,2844.4444444444453,2.0,13.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
